scenario_id,area,layer,cosine_distance,l2_distance,relative_l2,control_norm,partner_norm
scenario_024,consumer,23,0.0016934125320511306,9.669959796337277,0.05839386147502166,165.59890974967743,166.1610154911414
scenario_024,consumer,24,0.006590842758947724,23.20289111838328,0.1147086690114957,202.27670077889204,201.84433830619628
scenario_024,consumer,25,0.01260521467531206,33.74093358420849,0.15841850234813626,212.98606592088797,211.72824167336177
scenario_024,consumer,26,0.019638393345228433,50.97061447870808,0.1975477374099418,258.01669584772947,255.93629193154766
scenario_024,consumer,27,0.02621519136653727,63.30345618490951,0.22870405501496383,276.7920148191847,276.09996477633393
scenario_024,consumer,28,0.029309192807065787,76.08560069427068,0.24273173326286718,313.45551597851244,314.9412489601866
scenario_024,consumer,29,0.036971807949454205,100.83816800702483,0.27048828737526315,372.8004971510154,368.05126323816773
scenario_024,consumer,30,0.036423015344591914,115.35120932695816,0.2696584518819439,427.767824527372,426.982593679724
scenario_024,consumer,31,0.03963560467841343,132.88824201574414,0.28078725760840173,473.27020160250976,470.50009127725195
scenario_024,consumer,32,0.03630681728093399,145.05515940401392,0.26820120602585673,540.8445456059189,534.8524706600687
scenario_024,consumer,33,0.0329469214830983,154.4277682209963,0.2547825914440546,606.115854877415,592.3814115557658
scenario_024,consumer,34,0.029651434033361568,167.2578490409925,0.2421952213409481,690.5910369120653,680.6975347624987
scenario_024,consumer,35,0.030627741802524255,190.36275194923581,0.24594228144852243,774.0139305371133,760.4049027904877
scenario_024,consumer,36,0.024953668575127264,211.5604137743213,0.2253519323559508,938.8000873236563,951.7191126985724
scenario_024,consumer,37,0.01880612022981032,228.2762128417823,0.19616062832358286,1163.720848534509,1182.4898221742296
scenario_024,consumer,38,0.012845375588460661,252.6023598267547,0.16421353132452374,1538.255451845526,1576.875490218384
scenario_024,consumer,39,0.053255317689951176,273.09930146783466,0.3318563779931065,822.9442601627732,845.2315668873392
scenario_025,consumer,0,1.837973731422249e-05,0.07711221429382646,0.006104746354386825,12.631518136443818,12.640295984299623
scenario_025,consumer,1,0.0006876819312360283,0.6378280914813087,0.037084363323434684,17.199380933641287,17.177247268787784
scenario_025,consumer,2,0.0007567140151015783,0.7344555011323087,0.038933276406280214,18.864466824421584,18.81782071378414
scenario_025,consumer,3,0.000981453007788291,0.9779377080642926,0.044300069978000886,22.07530842614763,22.070065071672776
scenario_025,consumer,4,0.0009284718081350452,1.234898136536194,0.0431762083278226,28.601356727761335,28.65621919119486
scenario_025,consumer,5,0.0008096079056566508,1.4003410683268571,0.04122630899059017,33.967170542637774,34.24546594324133
scenario_025,consumer,6,0.0006791771835675808,1.4347364454920368,0.03730328203300258,38.4613998366876,38.65835970236565
scenario_025,consumer,7,0.0008386006856823114,1.7510856553478025,0.04102854425249569,42.67969257138065,42.755550344577664
scenario_025,consumer,8,0.0007182400603922279,1.9200780237241464,0.0379541500819448,50.58940905220134,50.44512420537488
scenario_025,consumer,9,0.0006388855913507241,2.047398292886717,0.0359457351468469,56.95803089080266,56.703016837923336
scenario_025,consumer,10,0.0008532905775648914,2.556224270731354,0.041310544882957385,61.87825113354826,61.87751956620946
scenario_025,consumer,11,0.0011729555437629546,3.143868430545375,0.048426125066813486,64.92091667891623,64.89310295427352
scenario_025,consumer,12,0.0012713783937701173,3.455030996913376,0.05041168609921564,68.53631100760055,68.41870096589662
scenario_025,consumer,13,0.001320488357711036,3.4494893758676883,0.05143766898101966,67.06154155509145,67.14528176488376
scenario_025,consumer,14,0.001365419224435671,3.5785876555689264,0.05234913499128411,68.3600150444653,68.49806988180778
scenario_025,consumer,15,0.0013930130627815007,4.1273991056752415,0.05281045787424059,78.15495778324745,78.21836179169914
scenario_025,consumer,16,0.0016363235138601162,4.411476424314586,0.05724422858253917,77.06412565161529,77.1409269792367
scenario_025,consumer,17,0.0019828114921827122,5.458848584419174,0.06421517359229441,85.00870244590006,85.92178658990998
scenario_025,consumer,18,0.002632895924084,6.44915573447753,0.07365404434794781,87.56010333948782,88.45789862249822
scenario_025,consumer,19,0.002563183745348585,7.172853699863815,0.07247954059070492,98.96384057356582,99.85356905642931
scenario_025,consumer,20,0.0020493886595542854,7.493566391145529,0.06476260135876438,115.70823645013168,116.62597094310023
scenario_025,consumer,21,0.0018620728131524267,8.23391412014336,0.06214446681314143,132.49633543242774,133.8243544998428
scenario_025,consumer,22,0.001793203116493447,8.668115531225284,0.0605133659854178,143.24299086773792,144.2566916707054
scenario_025,consumer,23,0.0017358687329611655,9.96362601480643,0.05942820622319195,167.6581988254276,168.697779548467
scenario_025,consumer,24,0.003404793870191547,16.60902001247388,0.0828168098809334,200.55131363249615,201.43006150611862
scenario_025,consumer,25,0.00966521558523048,29.52137442822919,0.13910608882674147,212.22201470273862,212.4316718077673
scenario_025,consumer,26,0.016737267636015463,46.99315107599115,0.18256944822266125,257.39876815905376,256.1056367585207
scenario_025,consumer,27,0.021808868154973293,57.77982010501462,0.2088405059539474,276.66960411289165,276.64813029761484
scenario_025,consumer,28,0.025327855493803675,72.00974640958128,0.2245835899514629,320.63672339169597,319.1147118018175
scenario_025,consumer,29,0.04022233637285888,107.34490309322213,0.2811706723912254,381.77844858535144,372.2137763240577
scenario_025,consumer,30,0.03868517533635685,120.95600716508308,0.27757111783579386,435.7658250187201,433.8258419074338
scenario_025,consumer,31,0.03953374421344047,134.4573597112027,0.2806658381369251,479.0656412042801,477.19041032665586
scenario_025,consumer,32,0.035583909659685276,145.0098534520518,0.26562737690327437,545.9145632600051,540.4742064431897
scenario_025,consumer,33,0.03291322309292566,154.2269251983871,0.25517953092948154,604.3859577475572,596.1729800456793
scenario_025,consumer,34,0.030528448736623193,169.8352414769721,0.24609752561137438,690.1135680054252,683.506287308958
scenario_025,consumer,35,0.03254697691257458,195.77660888809183,0.2540402084269756,770.6520558314226,762.8326005621342
scenario_025,consumer,36,0.02465998173447881,212.48105907300325,0.22289460749920445,953.2803931730903,959.4646721604993
scenario_025,consumer,37,0.019213470788612907,233.63822036961923,0.19618580257786586,1190.9027936763598,1192.7476404058184
scenario_025,consumer,38,0.013256931112589854,261.49714250671815,0.16501255794008313,1584.7105564030408,1611.0059211339178
scenario_025,consumer,39,0.05086658860076043,280.2010487301008,0.3334463109094014,840.3183348045271,889.7823462854144
scenario_026,consumer,0,2.2459795903873037e-05,0.08933812138162725,0.007187596746567147,12.429484364755973,12.461479906688982
scenario_026,consumer,1,0.00017883223519143954,0.3332028233116177,0.019542152144524438,17.050467156708663,17.131404682083947
scenario_026,consumer,2,0.0003191892043485911,0.4811531639803844,0.025749554855539016,18.685882792140113,18.772904054747723
scenario_026,consumer,3,0.0003780750878857875,0.6042475499707404,0.027720619107864344,21.79776532477643,21.86636083415486
scenario_026,consumer,4,0.00039895612874163433,0.8216756463730707,0.02908129246464202,28.254440457627204,28.438856398307273
scenario_026,consumer,5,0.00035901156042894566,0.966127938948209,0.028615127935577567,33.76283835331064,34.089914036241005
